Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1580,11/16/2024,11/23/2024,CUST905,Kritika Sodhi,Consumer,PROD9481,Headphones,Electronics,South,Mizoram,Udupi,1,4805,15,4084.25,3044.74,1039.51,Cash,Cancelled,Modi Inc,hviswanathan@bajaj-raj.biz,33,No,0
ORD1581,2/8/2026,2/13/2026,CUST272,Advaith Sama,Corporate,PROD8672,File Folder,Office Supplies,East,Tripura,Morbi,1,3905,20,3124,1955.11,1168.89,Net Banking,Cancelled,Sur-Shanker,bhavyasami@ramakrishnan-kala.com,4,Yes,38
ORD1582,7/29/2025,8/5/2025,CUST709,Saanvi Natt,Home Office,PROD4649,File Folder,Office Supplies,East,Uttarakhand,Malda,2,341,5,647.9,554.32,93.58,Net Banking,Return,Dugar Group,sagarkavya@khalsa.info,16,No,0
ORD1583,12/13/2025,12/14/2025,CUST198,Gautami Lad,Corporate,PROD2747,Juice Pack,Grocery,South,Tamil Nadu,Bhagalpur,8,2431,0,19448,13523.07,5924.93,Credit Card,Return,Barad-Desai,chackolavanya@kamdar-karnik.com,22,No,0
ORD1584,8/4/2024,8/8/2024,CUST566,Amol Barman,Home Office,PROD9649,Juice Pack,Grocery,North,Gujarat,Vellore,2,996,20,1593.6,1026.85,566.75,Net Banking,Pending,"Maharaj, Gill and Lala",andrasudiksha@wali.com,16,No,0
ORD1585,2/11/2025,2/15/2025,CUST610,Abhiram Gandhi,Consumer,PROD1636,Juice Pack,Grocery,East,Kerala,Bharatpur,10,2221,5,21099.5,15806.82,5292.68,Net Banking,Pending,Batra Group,bakhshisrivastava@palan.com,40,No,0
ORD1586,6/10/2024,6/15/2024,CUST981,Darsh Oommen,Corporate,PROD3920,Cooking Oil,Grocery,East,Nagaland,Bally,9,4377,5,37423.35,28347.64,9075.71,Credit Card,Delivered,"Chacko, Vyas and Ranganathan",harinakshipalla@dave.com,35,No,0
ORD1587,4/19/2024,4/26/2024,CUST391,Anjali Sandal,Home Office,PROD5772,Sofa,Furniture,South,Mizoram,Satara,7,1882,0,13174,9476.44,3697.56,Cash,Delivered,Saraf-Lanka,kamalazachariah@rau.com,44,No,0
ORD1588,5/3/2024,5/9/2024,CUST462,Saanvi Shenoy,Home Office,PROD5995,Dining Table,Furniture,North,Uttar Pradesh,Barasat,3,3574,15,9113.7,6519.76,2593.94,Cash,Return,Panchal Ltd,damyanti87@ray.com,30,No,0
ORD1589,5/2/2025,5/9/2025,CUST582,Anika Manda,Home Office,PROD7403,File Folder,Office Supplies,West,Madhya Pradesh,Kottayam,10,1690,5,16055,12535.24,3519.76,Credit Card,Cancelled,Sankaran-Vasa,pavanivenkataraman@bora.com,21,No,0
ORD1590,5/7/2025,5/10/2025,CUST630,Ekbal Mital,Consumer,PROD7635,Mouse,Electronics,North,Rajasthan,Bathinda,6,3338,0,20028,12837.82,7190.18,Cash,Return,Ganguly Group,faris76@salvi.org,16,No,0
ORD1591,6/17/2025,6/21/2025,CUST865,Rayaan Om,Corporate,PROD9124,Mouse,Electronics,North,West Bengal,Gurgaon,9,2220,0,19980,15878.39,4101.61,UPI,Return,"Ratta, Rau and Sama",dalbirdube@kohli.com,46,No,0
ORD1592,8/10/2025,8/17/2025,CUST468,Kamala Khatri,Consumer,PROD1514,Monitor,Electronics,North,Karnataka,Bathinda,7,723,0,5061,3143.47,1917.53,Net Banking,Pending,Ravel-Chandra,chawladeepa@basu.com,7,Yes,31
ORD1593,5/15/2024,5/17/2024,CUST294,Kevin Thakkar,Consumer,PROD6354,Juice Pack,Grocery,South,West Bengal,Chennai,5,256,5,1216,1003.77,212.23,Credit Card,Pending,"Desai, Muni and Bhattacharyya",robertnarula@bahl-natt.com,2,Yes,29
ORD1594,8/21/2024,8/24/2024,CUST239,Indrajit Wagle,Corporate,PROD5560,Cooking Oil,Grocery,North,Jharkhand,Ballia,3,354,5,1008.9,731.26,277.64,Net Banking,Return,Korpal Ltd,senguptaudant@kala.net,35,No,0
ORD1595,2/1/2026,2/5/2026,CUST646,Bhanumati Bava,Home Office,PROD2997,Headphones,Electronics,South,Nagaland,Mehsana,6,1413,0,8478,6458.77,2019.23,UPI,Delivered,Seshadri and Sons,geraaayush@more.org,40,No,0
ORD1596,10/16/2025,10/23/2025,CUST442,Faqid Mahajan,Home Office,PROD3920,Cooking Oil,Grocery,West,Mizoram,Muzaffarpur,6,3444,15,17564.4,15149.45,2414.95,Net Banking,Cancelled,Choudhury-Deo,tborde@tella.com,38,No,0
ORD1597,8/19/2025,8/23/2025,CUST712,Urvashi Sama,Home Office,PROD6027,Study Table,Furniture,South,Uttarakhand,Cuttack,3,3501,15,8927.55,6974.48,1953.07,Credit Card,Cancelled,Samra-Sandal,ldhingra@zacharia.com,26,No,0
ORD1598,7/14/2024,7/20/2024,CUST401,Bachittar Vyas,Home Office,PROD8191,Cooking Oil,Grocery,South,Maharashtra,Nanded,7,2051,0,14357,10708.21,3648.79,Net Banking,Return,Thaman Inc,yohannanabha@hegde.com,25,No,0
ORD1599,12/31/2024,1/5/2025,CUST832,Dhriti Dash,Home Office,PROD9901,Juice Pack,Grocery,West,Punjab,Kakinada,9,2509,10,20322.9,17076.16,3246.74,Net Banking,Delivered,Balay-Sama,dayita89@kaur.com,43,No,0
ORD1600,2/24/2025,2/26/2025,CUST589,Geetika Buch,Corporate,PROD6337,Sugar,Grocery,North,Kerala,Jamnagar,7,4972,10,31323.6,25635.99,5687.61,Cash,Cancelled,Sanghvi Inc,mangaljairaj@tank-bhakta.com,45,No,0
ORD1601,3/19/2025,3/21/2025,CUST203,Yamini Thakkar,Home Office,PROD1996,Juice Pack,Grocery,West,Jharkhand,Kharagpur,9,3140,5,26847,22582.79,4264.21,Net Banking,Pending,"Sodhi, Shere and Krishnan",wgole@andra.info,10,No,0
ORD1602,12/28/2025,1/2/2026,CUST837,Inaya Morar,Home Office,PROD6784,Notebook,Office Supplies,North,Uttarakhand,Sonipat,4,3044,10,10958.4,8796.99,2161.41,UPI,Cancelled,Lal-Sridhar,aradhanadutta@prashad.info,31,No,0
ORD1603,7/20/2025,7/27/2025,CUST324,Damyanti Manda,Home Office,PROD1255,Notebook,Office Supplies,South,Telangana,Sikar,2,1463,15,2487.1,1929.4,557.7,Credit Card,Delivered,Raval LLC,daniel78@grewal.com,39,No,0
ORD1604,10/11/2025,10/17/2025,CUST312,Watika Tara,Corporate,PROD5154,Study Table,Furniture,North,Madhya Pradesh,Aligarh,10,995,15,8457.5,5497.58,2959.92,Cash,Return,Balakrishnan Group,shenoylila@ratti.biz,19,No,0
ORD1605,3/21/2026,3/24/2026,CUST328,Dakshesh D’Alia,Consumer,PROD7490,Juice Pack,Grocery,North,Manipur,Allahabad,2,1396,5,2652.4,2073.97,578.43,UPI,Return,"Nagi, Nazareth and Sengupta",warindersamra@kibe-date.com,45,No,0
ORD1606,5/6/2025,5/7/2025,CUST778,Aryan Keer,Corporate,PROD2800,Sugar,Grocery,West,Maharashtra,Rampur,4,3800,0,15200,12630.96,2569.04,Cash,Pending,Muni-Mannan,wmane@kari-jani.info,35,No,0
ORD1607,11/25/2024,12/1/2024,CUST679,Chandani Ramachandran,Home Office,PROD9673,Office Chair,Furniture,South,Himachal Pradesh,Serampore,9,4348,15,33262.2,23201.71,10060.49,Cash,Return,"Kala, Sarin and Ramesh",narayananjanaki@sagar.com,19,No,0
ORD1608,10/1/2025,10/6/2025,CUST590,Akshay Nazareth,Consumer,PROD9698,Stapler,Office Supplies,West,Chhattisgarh,Bhavnagar,3,1834,0,5502,4095.38,1406.62,UPI,Return,Chakraborty-Bhavsar,omyahans@patla.com,33,No,0
ORD1609,7/30/2025,8/4/2025,CUST649,Jackson Raval,Home Office,PROD6957,Mouse,Electronics,North,Chhattisgarh,Katihar,2,2901,15,4931.7,3433.71,1497.99,Net Banking,Return,Bath and Sons,bediurmi@kar.biz,4,Yes,21
ORD1610,12/18/2025,12/22/2025,CUST726,Isaiah Sule,Home Office,PROD9420,Study Table,Furniture,South,Odisha,Miryalaguda,6,4860,20,23328,20829.2,2498.8,UPI,Pending,Bhargava Group,zaidgoswami@muni.com,19,No,0
ORD1611,4/1/2024,4/2/2024,CUST958,Dayamai Jha,Home Office,PROD4929,Notebook,Office Supplies,West,Maharashtra,Buxar,7,1792,10,11289.6,7651.96,3637.64,Net Banking,Return,Kala-Varma,xcherian@gupta.com,0,Yes,42
ORD1612,10/22/2024,10/23/2024,CUST271,Garima Sharma,Corporate,PROD9444,Monitor,Electronics,South,Uttarakhand,Gandhidham,10,1375,10,12375,8430.72,3944.28,Net Banking,Pending,"Ratti, Mangal and Aurora",abava@parekh-grewal.com,2,Yes,25
ORD1613,11/5/2025,11/12/2025,CUST955,Ekapad Sachar,Consumer,PROD5675,Calculator,Office Supplies,South,Arunachal Pradesh,Machilipatnam,2,4858,20,7772.8,6648.54,1124.26,Credit Card,Return,Parikh-Tara,seshadrisamarth@brahmbhatt.com,24,No,0
ORD1614,12/14/2025,12/17/2025,CUST713,Anusha Sankaran,Consumer,PROD3708,Sofa,Furniture,South,Punjab,Barasat,6,3725,20,17880,10839.73,7040.27,Credit Card,Delivered,Baria Ltd,yagnesh88@mishra-pradhan.com,18,No,0
ORD1615,10/2/2024,10/3/2024,CUST447,Kabir Prakash,Corporate,PROD3274,File Folder,Office Supplies,North,Nagaland,Guntur,3,4349,0,13047,8036.65,5010.35,Credit Card,Delivered,"Comar, Arya and Patel",ayushbajaj@brar-balasubramanian.com,2,Yes,24
ORD1616,8/11/2024,8/15/2024,CUST768,Shaurya Hayre,Corporate,PROD6118,File Folder,Office Supplies,South,Rajasthan,Vijayawada,6,330,20,1584,1361.1,222.9,Credit Card,Cancelled,Pai-Chaudhry,vedhikachowdhury@warrior.com,13,No,0
ORD1617,11/23/2025,11/30/2025,CUST252,Ekaraj Oza,Home Office,PROD4997,Stapler,Office Supplies,East,Arunachal Pradesh,Bhatpara,2,3231,20,5169.6,3324.27,1845.33,Credit Card,Delivered,Talwar Group,janyamangal@sundaram.com,25,No,0
ORD1618,11/21/2025,11/24/2025,CUST144,Warda Pal,Home Office,PROD6405,Monitor,Electronics,South,Andhra Pradesh,Secunderabad,9,3261,15,24946.65,19399.92,5546.73,UPI,Pending,Chatterjee-Dayal,hgolla@patil.com,21,No,0
ORD1619,12/17/2025,12/18/2025,CUST816,Finn Chaudhuri,Home Office,PROD1007,Notebook,Office Supplies,North,Telangana,Ahmedabad,6,1776,10,9590.4,8225.53,1364.87,UPI,Pending,Jha-Walia,rishi53@khalsa-dutt.com,36,No,0
ORD1620,9/10/2024,9/14/2024,CUST338,Aahana Sarma,Home Office,PROD3272,Dining Table,Furniture,West,Tripura,Etawah,7,1373,10,8649.9,6195.3,2454.6,UPI,Cancelled,"Taneja, Sinha and Khare",ranayuvraj@ben-saha.com,24,No,0
ORD1621,4/2/2025,4/8/2025,CUST107,Udant Pandey,Consumer,PROD2446,Notebook,Office Supplies,South,Gujarat,Amravati,9,1212,10,9817.2,8058,1759.2,Net Banking,Delivered,"Sandhu, Shere and Kashyap",lajita15@wason-sachdeva.com,42,No,0
ORD1622,5/25/2025,6/1/2025,CUST400,Girish Mall,Home Office,PROD8490,Dining Table,Furniture,North,Andhra Pradesh,Sirsa,1,308,20,246.4,201.6,44.8,Cash,Return,Madan Ltd,battaojas@seth.com,0,Yes,22
ORD1623,1/10/2026,1/14/2026,CUST676,Rajata Hora,Corporate,PROD8637,Office Chair,Furniture,South,Uttarakhand,Cuttack,4,4644,10,16718.4,14887.3,1831.1,Net Banking,Pending,Vohra PLC,raaginibassi@saran.net,8,Yes,32
ORD1624,3/31/2025,4/1/2025,CUST419,Rachit Rai,Corporate,PROD3514,Office Chair,Furniture,West,Odisha,Sangli-Miraj & Kupwad,7,2413,0,16891,13857.86,3033.14,Credit Card,Return,Dugal-Munshi,samarth61@dhar.biz,19,No,0
ORD1625,8/23/2025,8/29/2025,CUST215,Arya Vaidya,Corporate,PROD1961,Monitor,Electronics,South,Telangana,Moradabad,3,3050,15,7777.5,6940.69,836.81,Credit Card,Cancelled,Panchal-Rout,prashadlaban@sunder.com,3,Yes,34
ORD1626,4/11/2024,4/12/2024,CUST418,Shivansh Mody,Home Office,PROD6679,Sugar,Grocery,West,Telangana,Bongaigaon,5,1841,10,8284.5,5884.57,2399.93,UPI,Cancelled,Andra LLC,bhatialadli@khatri-gopal.com,44,No,0
ORD1627,7/27/2025,7/31/2025,CUST480,Yatin Ranganathan,Home Office,PROD3626,Calculator,Office Supplies,South,Rajasthan,Ahmednagar,7,2433,20,13624.8,12138.81,1485.99,Credit Card,Return,Pillai-Ganguly,ekarajbalay@lad.com,27,No,0
ORD1628,8/2/2025,8/5/2025,CUST525,Irya Palan,Corporate,PROD5768,Mouse,Electronics,East,Tripura,Tenali,8,252,5,1915.2,1243.2,672,Credit Card,Return,Char Inc,indirabora@kanda-dewan.net,13,No,0
ORD1629,8/9/2024,8/16/2024,CUST670,Adya Gaba,Corporate,PROD2814,Office Chair,Furniture,East,Nagaland,Bhiwandi,10,3370,10,30330,22964.96,7365.04,UPI,Return,"Palla, Shere and Sekhon",parsalajita@vala-dhaliwal.com,15,No,0
ORD1630,12/25/2024,12/28/2024,CUST821,Anjali Ghose,Home Office,PROD8770,Bookshelf,Furniture,West,Karnataka,Jabalpur,8,2846,10,20491.2,14643.31,5847.89,UPI,Cancelled,"Ganesan, Sengupta and Bansal",bumbwyatt@pillai.biz,3,Yes,27
ORD1631,6/18/2025,6/19/2025,CUST939,George Singhal,Consumer,PROD3330,Pan,Office Supplies,South,Himachal Pradesh,Sangli-Miraj & Kupwad,9,907,0,8163,6235.39,1927.61,Net Banking,Pending,Loyal-Sridhar,ayush54@chowdhury-konda.com,38,No,0
ORD1632,1/19/2026,1/21/2026,CUST659,Yashasvi Rao,Corporate,PROD1676,Sugar,Grocery,North,West Bengal,Jorhat,5,372,20,1488,1192.42,295.58,Cash,Delivered,Rajagopalan PLC,lokesiddharth@koshy.com,32,No,0
ORD1633,4/7/2025,4/12/2025,CUST163,Hemani Thakur,Home Office,PROD3593,File Folder,Office Supplies,South,Tripura,Mathura,9,1833,10,14847.3,13282,1565.3,Net Banking,Delivered,"Edwin, Chaudhry and Patil",vkant@palla.biz,32,No,0
ORD1634,2/10/2026,2/15/2026,CUST391,Charles Dhawan,Home Office,PROD9058,Sofa,Furniture,West,Uttarakhand,Amravati,9,3635,20,26172,16838.2,9333.8,Net Banking,Return,"Madan, Mukherjee and Johal",noahnarayanan@madan.com,44,No,0
ORD1635,6/19/2025,6/22/2025,CUST279,Wahab Batra,Corporate,PROD3822,Dining Table,Furniture,West,Tripura,Kottayam,10,2347,20,18776,11734.15,7041.85,Net Banking,Delivered,"Agrawal, Sachar and Menon",varmavincent@agarwal.org,46,No,0
ORD1636,9/23/2025,9/26/2025,CUST883,Watika Kari,Consumer,PROD5146,File Folder,Office Supplies,South,Bihar,Hyderabad,6,895,15,4564.5,4080.11,484.39,Credit Card,Return,Mukhopadhyay PLC,qsankaran@sangha.org,25,No,0
ORD1637,1/9/2026,1/13/2026,CUST894,Devika Sengupta,Consumer,PROD2365,Monitor,Electronics,North,Arunachal Pradesh,Mirzapur,2,1181,5,2243.9,1788.27,455.63,Net Banking,Pending,Khurana-Natt,nishasaxena@nadig-rajagopalan.net,32,No,0
ORD1638,7/8/2024,7/13/2024,CUST638,Veda Kale,Consumer,PROD2720,Juice Pack,Grocery,West,Andhra Pradesh,Raiganj,4,3055,10,10998,8453.57,2544.43,Net Banking,Pending,Jayaraman Group,bakhshi84@varughese.com,33,No,0
ORD1639,7/30/2025,8/2/2025,CUST329,Panini Kumar,Consumer,PROD5891,Headphones,Electronics,North,Madhya Pradesh,Parbhani,8,3287,5,24981.2,17275.57,7705.63,Credit Card,Pending,"Chowdhury, Dutt and Pandya",hsami@suresh-kulkarni.info,39,No,0
ORD1640,11/8/2025,11/11/2025,CUST876,Eesha Gokhale,Consumer,PROD2498,Study Table,Furniture,North,Telangana,Parbhani,7,4527,5,30104.55,21667,8437.55,Net Banking,Return,Oza and Sons,robert64@prakash.com,37,No,0
ORD1641,7/9/2025,7/12/2025,CUST306,Rayaan Palla,Home Office,PROD9721,Cooking Oil,Grocery,West,Chhattisgarh,Thoothukudi,4,699,20,2236.8,1849.58,387.22,Net Banking,Delivered,"Khalsa, Majumdar and Yohannan",modyzinal@sachdeva-mukhopadhyay.com,41,No,0
ORD1642,11/7/2024,11/11/2024,CUST889,Hamsini Chaudhuri,Consumer,PROD1151,Monitor,Electronics,North,Nagaland,Karaikudi,10,3567,5,33886.5,29765.77,4120.73,Net Banking,Cancelled,Sahni PLC,wazirpai@lalla.org,30,No,0
ORD1643,8/22/2025,8/24/2025,CUST379,Aarav Sarma,Home Office,PROD2026,Monitor,Electronics,East,Tripura,Thrissur,2,3138,20,5020.8,3584.78,1436.02,UPI,Cancelled,Lall-Karpe,ishaan88@loyal.com,42,No,0
ORD1644,7/31/2024,8/5/2024,CUST376,Urvi Parikh,Consumer,PROD1876,Rice Bag,Grocery,South,Himachal Pradesh,Mathura,4,3108,10,11188.8,10038.23,1150.57,Credit Card,Return,"Ganguly, Kota and Shankar",zchander@chacko.info,0,Yes,36
ORD1645,2/13/2026,2/15/2026,CUST271,Nilima Varkey,Consumer,PROD8942,Headphones,Electronics,South,Rajasthan,Ramgarh,10,3073,20,24584,15618.6,8965.4,Net Banking,Delivered,Nagy-Khosla,vboase@sibal.com,31,No,0
ORD1646,4/5/2024,4/8/2024,CUST253,Ishwar Vyas,Consumer,PROD2305,Cooking Oil,Grocery,East,Kerala,Rourkela,6,1968,20,9446.4,7160.38,2286.02,Credit Card,Delivered,"Chada, Sandhu and Johal",rrau@zachariah-baral.com,29,No,0
ORD1647,6/24/2025,6/27/2025,CUST548,Yutika Subramaniam,Corporate,PROD9926,Dining Table,Furniture,South,Tamil Nadu,Bikaner,10,911,20,7288,5132.19,2155.81,UPI,Return,Sampath Group,mdeshpande@subramanian-ramakrishnan.com,33,No,0
ORD1648,10/30/2024,11/1/2024,CUST443,Aishani Mittal,Corporate,PROD7252,Sofa,Furniture,West,Nagaland,Khora ,6,1483,15,7563.3,5666.84,1896.46,Credit Card,Return,"Chander, Boase and Pant",ybalay@yadav.net,33,No,0
ORD1649,3/2/2026,3/7/2026,CUST233,Atharv Bahri,Home Office,PROD5083,Mouse,Electronics,North,Rajasthan,Farrukhabad,7,3015,10,18994.5,16430.69,2563.81,Net Banking,Cancelled,Nazareth LLC,csur@shroff-mannan.com,3,Yes,23
ORD1650,7/15/2024,7/20/2024,CUST177,Peter Hari,Home Office,PROD1924,Dining Table,Furniture,West,Manipur,Aurangabad,1,2696,10,2426.4,1495.37,931.03,Net Banking,Return,Dhar LLC,daminizachariah@bhargava.com,37,No,0
ORD1651,4/24/2025,4/30/2025,CUST514,Dayamai Toor,Consumer,PROD2765,Sofa,Furniture,East,Goa,Haldia,8,125,15,850,604.43,245.57,UPI,Return,Kothari Inc,yachana13@sankaran-balay.net,37,No,0
ORD1652,11/3/2025,11/8/2025,CUST710,Dipta Bassi,Consumer,PROD5653,Sugar,Grocery,North,Maharashtra,Kolhapur,10,3881,5,36869.5,23569.02,13300.48,Net Banking,Pending,Bedi-Hayer,rishiboase@sami-dada.com,6,Yes,40
ORD1653,12/2/2024,12/8/2024,CUST997,Nikita Golla,Home Office,PROD5721,Sugar,Grocery,North,Karnataka,Jodhpur,6,1197,5,6822.9,5969.5,853.4,UPI,Cancelled,Chawla Inc,jhalak34@sane.org,12,No,0
ORD1654,8/22/2024,8/28/2024,CUST953,Nikita Bawa,Corporate,PROD9330,Dining Table,Furniture,North,Rajasthan,Amaravati,9,271,20,1951.2,1615.99,335.21,Cash,Delivered,Varty-Master,kalachampak@desai.com,20,No,0
ORD1655,12/7/2024,12/14/2024,CUST270,Meera Pall,Home Office,PROD1136,File Folder,Office Supplies,South,Arunachal Pradesh,Bidhannagar,7,4235,10,26680.5,16757.67,9922.83,Net Banking,Pending,Purohit PLC,contractorjhalak@sidhu.biz,32,No,0
ORD1656,11/20/2024,11/25/2024,CUST405,Nathan Mahal,Home Office,PROD6946,Pan,Office Supplies,East,Gujarat,Hyderabad,4,2965,10,10674,7882.52,2791.48,Net Banking,Delivered,Sarin-Kaur,tanmayi54@subramanian.com,11,No,0
ORD1657,9/19/2024,9/24/2024,CUST584,Charvi Keer,Consumer,PROD7177,Sofa,Furniture,North,Haryana,Narasaraopet,10,2973,10,26757,22499.17,4257.83,Net Banking,Cancelled,Varughese Ltd,bsavant@ramesh-sem.com,8,Yes,34
ORD1658,12/28/2024,1/2/2025,CUST211,Divya Mammen,Corporate,PROD6343,Bookshelf,Furniture,North,Gujarat,Ambarnath,1,3176,20,2540.8,2272.5,268.3,UPI,Return,Gandhi Inc,arya28@bhandari.info,17,No,0
ORD1659,10/2/2024,10/6/2024,CUST272,Vritti Sekhon,Consumer,PROD2930,Headphones,Electronics,North,Rajasthan,Gurgaon,4,3757,20,12022.4,10503.96,1518.44,Cash,Delivered,Sunder and Sons,zaitra61@murthy.com,14,No,0
ORD1660,5/24/2025,5/31/2025,CUST687,Lavanya Salvi,Home Office,PROD2766,Calculator,Office Supplies,South,Tripura,Ghaziabad,1,1199,15,1019.15,875.32,143.83,Net Banking,Pending,Sule-Doctor,sgole@pant.net,29,No,0
ORD1661,5/22/2025,5/27/2025,CUST283,Frado Kakar,Consumer,PROD7521,Sugar,Grocery,East,Rajasthan,Guna,1,3928,10,3535.2,2306.77,1228.43,Net Banking,Delivered,Thakur LLC,rajaidika@mangal-khatri.com,16,No,0
ORD1662,9/8/2025,9/14/2025,CUST715,Matthew Rajagopalan,Consumer,PROD5848,Headphones,Electronics,North,Karnataka,Bijapur,3,4905,5,13979.25,9255.51,4723.74,Credit Card,Cancelled,Choudhury Inc,lwalla@chawla.com,10,No,0
ORD1663,3/7/2025,3/14/2025,CUST955,Jagat Brahmbhatt,Consumer,PROD7173,Mouse,Electronics,South,Uttar Pradesh,Kottayam,2,2560,10,4608,2934.51,1673.49,UPI,Pending,Varughese-Aurora,rgole@sharma-kalla.org,9,Yes,28
ORD1664,7/20/2024,7/26/2024,CUST454,Dakshesh Choudhry,Home Office,PROD7822,Pan,Office Supplies,East,Arunachal Pradesh,Ahmednagar,6,867,10,4681.8,3887.21,794.59,Cash,Cancelled,Bose-Suri,korpaltristan@palla.org,47,No,0
ORD1665,7/15/2024,7/18/2024,CUST630,Saanvi Bala,Home Office,PROD9938,Mouse,Electronics,East,Meghalaya,Latur,5,4537,0,22685,19214.89,3470.11,Credit Card,Delivered,Raja LLC,bakhshi91@choudhry-sant.com,8,Yes,43
ORD1666,4/10/2024,4/11/2024,CUST443,Isha Oak,Corporate,PROD2217,Calculator,Office Supplies,South,Mizoram,Munger,7,4432,5,29472.8,19781.25,9691.55,UPI,Pending,Nanda-Kalla,imaran20@sem.org,49,No,0
ORD1667,4/25/2025,4/26/2025,CUST775,Radhika Mammen,Home Office,PROD3053,Pan,Office Supplies,East,Meghalaya,Moradabad,7,2518,15,14982.1,10700.22,4281.88,Cash,Cancelled,Zachariah-Karan,kdalal@memon-ganesan.com,4,Yes,21
ORD1668,6/16/2024,6/21/2024,CUST491,Yamini Mann,Corporate,PROD5982,Pan,Office Supplies,North,Gujarat,Kirari Suleman Nagar,1,434,15,368.9,260.54,108.36,UPI,Cancelled,"Mannan, Sharma and Sekhon",karisamesh@banerjee-dara.net,35,No,0
ORD1669,9/20/2024,9/22/2024,CUST628,Abdul Prashad,Home Office,PROD3504,Bookshelf,Furniture,West,Bihar,North Dumdum,7,218,0,1526,1121.56,404.44,Net Banking,Return,"Sura, Sarma and Kadakia",manbir05@nadkarni-talwar.org,33,No,0
ORD1670,10/13/2025,10/15/2025,CUST863,Chaman Basu,Corporate,PROD9421,Stapler,Office Supplies,South,Maharashtra,Hapur,10,4347,5,41296.5,36295.64,5000.86,Cash,Cancelled,Kar-Basu,voradipta@doctor-rout.net,38,No,0
ORD1671,3/11/2025,3/18/2025,CUST143,Aryan Upadhyay,Corporate,PROD6749,Bookshelf,Furniture,South,Karnataka,Cuttack,1,2576,5,2447.2,2020.54,426.66,Credit Card,Delivered,Mammen Ltd,reddykrishna@oommen.com,43,No,0
ORD1672,8/8/2025,8/12/2025,CUST850,Irya Ramachandran,Home Office,PROD2917,Rice Bag,Grocery,South,Sikkim,Aurangabad,7,1238,20,6932.8,5847.93,1084.87,Cash,Delivered,Ramachandran-Karan,deepa47@menon.info,19,No,0
ORD1673,12/30/2025,1/6/2026,CUST765,Robert Varty,Home Office,PROD1999,Stapler,Office Supplies,West,Andhra Pradesh,Arrah,6,3500,5,19950,12420.96,7529.04,Cash,Return,Trivedi-Seshadri,jyoti19@reddy.info,9,Yes,39
ORD1674,2/15/2025,2/22/2025,CUST479,Odika Roy,Home Office,PROD6432,Sofa,Furniture,West,Arunachal Pradesh,Narasaraopet,4,2650,10,9540,8134.83,1405.17,UPI,Cancelled,Tailor-Agate,choudhrybrijesh@naidu-deshmukh.com,20,No,0
ORD1675,10/12/2024,10/14/2024,CUST423,Raagini Bhargava,Corporate,PROD1682,Headphones,Electronics,North,Punjab,Purnia,2,395,10,711,549.08,161.92,Credit Card,Cancelled,Subramanian LLC,nadigmugdha@muni.org,45,No,0
ORD1676,3/14/2026,3/19/2026,CUST487,Umang Rajan,Home Office,PROD8410,Mouse,Electronics,East,Uttarakhand,Gandhinagar,9,3984,5,34063.2,24450.83,9612.37,Net Banking,Pending,Choudhary PLC,warhimorar@bedi.biz,37,No,0
ORD1677,5/18/2024,5/22/2024,CUST172,Hemal Patil,Corporate,PROD7353,Laptop,Electronics,South,Madhya Pradesh,Jamalpur,7,1924,5,12794.6,8713.59,4081.01,Credit Card,Cancelled,Badal Group,sameshsahni@mahal.com,44,No,0
ORD1678,3/31/2024,4/7/2024,CUST506,Shivansh Sibal,Consumer,PROD5182,Monitor,Electronics,East,Tripura,Mirzapur,9,3920,0,35280,23173.53,12106.47,Cash,Return,"Raman, Choudhry and Kala",chatura21@wagle.com,13,No,0
ORD1679,12/29/2025,12/31/2025,CUST665,Arin Choudhary,Corporate,PROD7731,Mouse,Electronics,North,Mizoram,Chandigarh,10,844,10,7596,5149.41,2446.59,Cash,Pending,Kala-Sekhon,nathan30@soman.biz,0,Yes,38
ORD1680,7/10/2024,7/11/2024,CUST476,Siya Sastry,Consumer,PROD4518,Sugar,Grocery,West,Chhattisgarh,Dharmavaram,2,2404,15,4086.8,3529.71,557.09,Cash,Delivered,Bakshi Inc,kalarachit@walia.com,50,No,0
ORD1681,12/25/2025,12/26/2025,CUST692,Pushti Aggarwal,Consumer,PROD5596,Headphones,Electronics,East,Andhra Pradesh,Jammu,1,921,10,828.9,516.73,312.17,UPI,Pending,Lal LLC,ekalinga04@garde.net,13,No,0
ORD1682,9/2/2024,9/9/2024,CUST147,Tanay Ghose,Consumer,PROD6476,Cooking Oil,Grocery,West,Arunachal Pradesh,Loni,4,1775,10,6390,4047.98,2342.02,UPI,Pending,Mallick-Date,harinakshisheth@jain.com,26,No,0
ORD1683,5/4/2024,5/5/2024,CUST140,Advik Nayak,Corporate,PROD6304,Bookshelf,Furniture,South,Rajasthan,Pimpri-Chinchwad,2,2519,20,4030.4,3493.2,537.2,Credit Card,Delivered,Rai LLC,gademaanas@lad.biz,19,No,0
